case_id,paragraph_text,sentence_text,speaker1,speaker2,pred_label,pred_confidence,votes
"ת""פ 7566-11-09","בנוסף לכך, הפנה ב""כ הנאשם  להודיית הנאשם במסגרת הליך הגישור, להבעת החרטה  הן בפני בית המשפט והן בפני קצין המבחן.","בנוסף לכך, הפנה ב""כ הנאשם  להודיית הנאשם במסגרת הליך הגישור, להבעת החרטה  הן בפני בית המשפט והן בפני קצין המבחן.",הגנה,,הגנה,1.0,הגנה|הגנה|הגנה|הגנה|הגנה
"ת""פ 7566-11-09","זאת ועוד, ב""כ הנאשם הגיש במסגרת ראיותיו לעונש את חוות דעתו של רפ""ק פבל גיבץ קצין מעבדת נשק במטה הארצי ובה קובע הלה כדלקמן:בדיקות וממצאים: אקדח טופי וובלי מספר סידורי A71388 אינו תקין      (כך במקור י' א') הנוקר הוחלף או שונה ולא ניתן לבצע ירי במצב בו התקבל לבדיקה (ראה נ/2).בסיכומו של דבר ביקש הסניגור שלא למצות את הדין עם הנאשם, ולהימנע מהטלת עונש מאסר בפועל תוך שהפנה אף לאסופת פסיקה בעבירה דומה (ראה נ/3).","זאת ועוד, ב""כ הנאשם הגיש במסגרת ראיותיו לעונש את חוות דעתו של רפ""ק פבל גיבץ קצין מעבדת נשק במטה הארצי ובה קובע הלה כדלקמן:",הגנה,,הגנה,1.0,הגנה|הגנה|הגנה|הגנה|הגנה
"ת""פ 7566-11-09","זאת ועוד, ב""כ הנאשם הגיש במסגרת ראיותיו לעונש את חוות דעתו של רפ""ק פבל גיבץ קצין מעבדת נשק במטה הארצי ובה קובע הלה כדלקמן:בדיקות וממצאים: אקדח טופי וובלי מספר סידורי A71388 אינו תקין      (כך במקור י' א') הנוקר הוחלף או שונה ולא ניתן לבצע ירי במצב בו התקבל לבדיקה (ראה נ/2).בסיכומו של דבר ביקש הסניגור שלא למצות את הדין עם הנאשם, ולהימנע מהטלת עונש מאסר בפועל תוך שהפנה אף לאסופת פסיקה בעבירה דומה (ראה נ/3).",בדיקות וממצאים: אקדח טופי וובלי מספר סידורי A71388 אינו תקין      (כך במקור י' א') הנוקר הוחלף או שונה ולא ניתן לבצע ירי במצב בו התקבל לבדיקה (ראה נ/2).,הגנה,,הגנה,1.0,הגנה|הגנה|הגנה|הגנה|הגנה
"ת""פ 7566-11-09","זאת ועוד, ב""כ הנאשם הגיש במסגרת ראיותיו לעונש את חוות דעתו של רפ""ק פבל גיבץ קצין מעבדת נשק במטה הארצי ובה קובע הלה כדלקמן:בדיקות וממצאים: אקדח טופי וובלי מספר סידורי A71388 אינו תקין      (כך במקור י' א') הנוקר הוחלף או שונה ולא ניתן לבצע ירי במצב בו התקבל לבדיקה (ראה נ/2).בסיכומו של דבר ביקש הסניגור שלא למצות את הדין עם הנאשם, ולהימנע מהטלת עונש מאסר בפועל תוך שהפנה אף לאסופת פסיקה בעבירה דומה (ראה נ/3).","בסיכומו של דבר ביקש הסניגור שלא למצות את הדין עם הנאשם, ולהימנע מהטלת עונש מאסר בפועל תוך שהפנה אף לאסופת פסיקה בעבירה דומה (ראה נ/3).",הגנה,,הגנה,1.0,הגנה|הגנה|הגנה|הגנה|הגנה
"ת""פ 7566-11-09","אין חולק באשר לחומרתן של עבירות בנשק, ובכלל זה, להחזקת אקדח שלא כדין.","אין חולק באשר לחומרתן של עבירות בנשק, ובכלל זה, להחזקת אקדח שלא כדין.",שופט,,שופט,1.0,שופט|שופט|שופט|שופט|שופט
"ת""פ 7566-11-09","זאת ועוד, בתי המשפט עמדו לא אחת על החומרה שיש לראות בהחזקת הנשק ולפסע שבין החזקת נשק שלא כדין לעשיית שימוש בו ו/או העברתו לגורמים עברייניים.","זאת ועוד, בתי המשפט עמדו לא אחת על החומרה שיש לראות בהחזקת הנשק ולפסע שבין החזקת נשק שלא כדין לעשיית שימוש בו ו/או העברתו לגורמים עברייניים.",שופט,,שופט,1.0,שופט|שופט|שופט|שופט|שופט
"ת""פ 7566-11-09","כעולה מבדיקת מעבדת הנשק במטה הארצי של משטרת ישראל, אזי, בפנינו אקדח שאינו תקין ולא ניתן לבצע ירי במצב בו התקבל לבדיקה.","כעולה מבדיקת מעבדת הנשק במטה הארצי של משטרת ישראל, אזי, בפנינו אקדח שאינו תקין ולא ניתן לבצע ירי במצב בו התקבל לבדיקה.",שופט,,שופט,1.0,שופט|שופט|שופט|שופט|שופט
"ת""פ 7566-11-09","יחד עם האמור לעיל, אין להקל ראש בעובדה כי הנאשם החזיק את האקדח ולא טרח גם אם נקבל את גרסתו בדבר מציאתו בחורשה הסמוכה לביתו למוסרו למשטרת ישראל. עם זאת, אני סבור כי בהחלט ניתן ליתן משקל לעובדת אי תקינותו של האקדח לעניין העונש שיש לגזור עליו.","יחד עם האמור לעיל, אין להקל ראש בעובדה כי הנאשם החזיק את האקדח ולא טרח גם אם נקבל את גרסתו בדבר מציאתו בחורשה הסמוכה לביתו למוסרו למשטרת ישראל.",שופט,,שופט,1.0,שופט|שופט|שופט|שופט|שופט
"ת""פ 7566-11-09","יחד עם האמור לעיל, אין להקל ראש בעובדה כי הנאשם החזיק את האקדח ולא טרח גם אם נקבל את גרסתו בדבר מציאתו בחורשה הסמוכה לביתו למוסרו למשטרת ישראל. עם זאת, אני סבור כי בהחלט ניתן ליתן משקל לעובדת אי תקינותו של האקדח לעניין העונש שיש לגזור עליו.","עם זאת, אני סבור כי בהחלט ניתן ליתן משקל לעובדת אי תקינותו של האקדח לעניין העונש שיש לגזור עליו.",שופט,,שופט,1.0,שופט|שופט|שופט|שופט|שופט
"ת""פ 7566-11-09","בנוסף לאמור לעיל, בעניינינו, נסיבות לקולא נוספות, כעולה מתסקיר שירות המבחן כפי שפורטו לעיל, העדר עבר פלילי, הודאתו במסגרת הליך הגישור שהתנהל בעניינו ואשר ייתר את שמיעת הראיות בתיק, הבעת החרטה, ובסופו של יום גם המלצת קצין המבחן להימנע מעונש מאסר בפועל.","בנוסף לאמור לעיל, בעניינינו, נסיבות לקולא נוספות, כעולה מתסקיר שירות המבחן כפי שפורטו לעיל, העדר עבר פלילי, הודאתו במסגרת הליך הגישור שהתנהל בעניינו ואשר ייתר את שמיעת הראיות בתיק, הבעת החרטה, ובסופו של יום גם המלצת קצין המבחן להימנע מעונש מאסר בפועל.",שופט,,שופט,1.0,שופט|שופט|שופט|שופט|שופט
"ת""פ 7566-11-09","לפיכך, לאחר ששקלתי את מכלול השיקולים הרלוונטיים, אני מחליט לגזור על הנאשם את העונשים הבאים:6 חודשי מאסר בפועל אשר ירוצו במסגרת עבודות שירות, במועצה המקומית כפר קרע – על פי חוות דעת הממונה על עבודות שירות – ולצורך כך, עליו להתייצב ביום 05.01.11 בשעה 08.00 במפקדת מחוז צפון – יחידת עבודות שירות של השב""ס.","לפיכך, לאחר ששקלתי את מכלול השיקולים הרלוונטיים, אני מחליט לגזור על הנאשם את העונשים הבאים:",שופט,,שופט,1.0,שופט|שופט|שופט|שופט|שופט
"ת""פ 7566-11-09","לפיכך, לאחר ששקלתי את מכלול השיקולים הרלוונטיים, אני מחליט לגזור על הנאשם את העונשים הבאים:6 חודשי מאסר בפועל אשר ירוצו במסגרת עבודות שירות, במועצה המקומית כפר קרע – על פי חוות דעת הממונה על עבודות שירות – ולצורך כך, עליו להתייצב ביום 05.01.11 בשעה 08.00 במפקדת מחוז צפון – יחידת עבודות שירות של השב""ס.","6 חודשי מאסר בפועל אשר ירוצו במסגרת עבודות שירות, במועצה המקומית כפר קרע – על פי חוות דעת הממונה על עבודות שירות – ולצורך כך, עליו להתייצב ביום 05.01.11 בשעה 08.00 במפקדת מחוז צפון – יחידת עבודות שירות של השב""ס.",שופט,,שופט,1.0,שופט|שופט|שופט|שופט|שופט
"ת""פ 7566-11-09","קצין המבחן מסכם את תסקירו  כי ניכר על הנאשם שהינו במצוקה מההליך המשפטי וגזר הדין הצפוי לו, ולהערכתו ""למאסר בפועל יהיו השלכות פוגעניות עבורו ועבור משפחתו, כאשר כניסתו לכלא תגרום לפיטוריו ממקום עבודתו ותיצור מצוקה כלכלית במשפחתו. מה גם, אנו סבורים כי נוכח מאפייני אישיותו, כפי שצויינו מעלה, אשרף (הנאשם י' א') יתקשה לשמור על התנהלות מאוזנת בין כתלי הכלא, ויש חשש לרגרסיה בתפקודו"".","קצין המבחן מסכם את תסקירו  כי ניכר על הנאשם שהינו במצוקה מההליך המשפטי וגזר הדין הצפוי לו, ולהערכתו ""למאסר בפועל יהיו השלכות פוגעניות עבורו ועבור משפחתו, כאשר כניסתו לכלא תגרום לפיטוריו ממקום עבודתו ותיצור מצוקה כלכלית במשפחתו.",שירות המבחן,,שירות המבחן,1.0,שירות המבחן|שירות המבחן|שירות המבחן|שירות המבחן|שירות המבחן
"ת""פ 7566-11-09","קצין המבחן מסכם את תסקירו  כי ניכר על הנאשם שהינו במצוקה מההליך המשפטי וגזר הדין הצפוי לו, ולהערכתו ""למאסר בפועל יהיו השלכות פוגעניות עבורו ועבור משפחתו, כאשר כניסתו לכלא תגרום לפיטוריו ממקום עבודתו ותיצור מצוקה כלכלית במשפחתו. מה גם, אנו סבורים כי נוכח מאפייני אישיותו, כפי שצויינו מעלה, אשרף (הנאשם י' א') יתקשה לשמור על התנהלות מאוזנת בין כתלי הכלא, ויש חשש לרגרסיה בתפקודו"".","מה גם, אנו סבורים כי נוכח מאפייני אישיותו, כפי שצויינו מעלה, אשרף (הנאשם י' א') יתקשה לשמור על התנהלות מאוזנת בין כתלי הכלא, ויש חשש לרגרסיה בתפקודו"".",שירות המבחן,,שירות המבחן,1.0,שירות המבחן|שירות המבחן|שירות המבחן|שירות המבחן|שירות המבחן
"ת""פ 7566-11-09","מבלי להתעלם מחומרת העבירה, המליץ קצין המבחן להימנע מהטלת מאסר בפועל ולחילופין, לשקול עונש של עבודות שירות, זאת בנוסף למאסר מותנה וקנס.","מבלי להתעלם מחומרת העבירה, המליץ קצין המבחן להימנע מהטלת מאסר בפועל ולחילופין, לשקול עונש של עבודות שירות, זאת בנוסף למאסר מותנה וקנס.",שירות המבחן,,שירות המבחן,1.0,שירות המבחן|שירות המבחן|שירות המבחן|שירות המבחן|שירות המבחן
"ת""פ 7566-11-09","באת כח המאשימה בפתח טיעוניה לעונש, הפנתה להרשעתו של הנאשם בעבירה של החזקה, נשיאה והובלת האקדח והדגישה את נסיבות תפיסת האקדח ומיקום היותו מוסתר.","באת כח המאשימה בפתח טיעוניה לעונש, הפנתה להרשעתו של הנאשם בעבירה של החזקה, נשיאה והובלת האקדח והדגישה את נסיבות תפיסת האקדח ומיקום היותו מוסתר.",תביעה,,תביעה,1.0,תביעה|תביעה|תביעה|תביעה|תביעה
"ת""פ 7566-11-09","עוד הוסיפה באת כח המאשימה כי לשיטתה הנאשם לא הצליח להסביר מדוע לא התקשר למשטרה עת מצא את האקדח, לגירסתו,  אלא, כאמור האקדח נתפס בחיפוש שנערך ברכבו.","עוד הוסיפה באת כח המאשימה כי לשיטתה הנאשם לא הצליח להסביר מדוע לא התקשר למשטרה עת מצא את האקדח, לגירסתו,  אלא, כאמור האקדח נתפס בחיפוש שנערך ברכבו.",תביעה,,תביעה,1.0,תביעה|תביעה|תביעה|תביעה|תביעה
"ת""פ 7566-11-09","עוד הוסיפה וטענה באת כח המאשימה כי אי תקינותו ושמישותו של האקדח כעולה מחוות הדעת מעבדת הנשק במטה הארצי, אזי, אין בכך כדי למנוע ביצוע שינויים אשר יביאו את  האקדח לשמישות ומשכך, נשקפת סכנה ממנו.","עוד הוסיפה וטענה באת כח המאשימה כי אי תקינותו ושמישותו של האקדח כעולה מחוות הדעת מעבדת הנשק במטה הארצי, אזי, אין בכך כדי למנוע ביצוע שינויים אשר יביאו את  האקדח לשמישות ומשכך, נשקפת סכנה ממנו.",תביעה,,תביעה,1.0,תביעה|תביעה|תביעה|תביעה|תביעה
"ת""פ 7566-11-09","ב""כ הנאשם בפתח טיעוניו לעונש טען כל אשר יכל דברי זכות למרשו, תוך שהפנה לאמור בהרחבה בתסקיר שירות המבחן באשר לנסיבותיו האישיות והמשפחתיות והמלצת שירות המבחן להימנע מהטלת עונש מאסר בפועל.בנוסף לכך, הפנה ב""כ הנאשם  להודיית הנאשם במסגרת הליך הגישור, להבעת החרטה  הן בפני בית המשפט והן בפני קצין המבחן.זאת ועוד, ב""כ הנאשם הגיש במסגרת ראיותיו לעונש את חוות דעתו של רפ""ק פבל גיבץ קצין מעבדת נשק במטה הארצי ובה קובע הלה כדלקמן:""בדיקות וממצאים: אקדח טופי וובלי מספר סידורי A71388 אינו תקין      (כך במקור י' א') הנוקר הוחלף או שונה ולא ניתן לבצע ירי במצב בו התקבל לבדיקה"" (ראה נ/2).","ב""כ הנאשם בפתח טיעוניו לעונש טען כל אשר יכל דברי זכות למרשו...",הגנה,,הגנה,1.0,הגנה|הגנה|הגנה|הגנה|הגנה
"ת""פ 7566-11-09","בסיכומו של דבר ביקש הסניגור שלא למצות את הדין עם הנאשם, ולהימנע מהטלת עונש מאסר בפועל תוך שהפנה אף לאסופת פסיקה בעבירה דומה (ראה נ/3). ","בנוסף לכך, הפנה ב""כ הנאשם  להודיית הנאשם במסגרת הליך הגישור, להבעת החרטה  הן בפני בית המשפט והן בפני קצין המבחן.",הגנה,,הגנה,1.0,הגנה|הגנה|הגנה|הגנה|הגנה
"ת""פ 7566-11-09","ב""כ הנאשם בפתח טיעוניו לעונש טען כל אשר יכל דברי זכות למרשו, תוך שהפנה לאמור בהרחבה בתסקיר שירות המבחן באשר לנסיבותיו האישיות והמשפחתיות והמלצת שירות המבחן להימנע מהטלת עונש מאסר בפועל.בנוסף לכך, הפנה ב""כ הנאשם  להודיית הנאשם במסגרת הליך הגישור, להבעת החרטה  הן בפני בית המשפט והן בפני קצין המבחן.זאת ועוד, ב""כ הנאשם הגיש במסגרת ראיותיו לעונש את חוות דעתו של רפ""ק פבל גיבץ קצין מעבדת נשק במטה הארצי ובה קובע הלה כדלקמן:""בדיקות וממצאים: אקדח טופי וובלי מספר סידורי A71388 אינו תקין      (כך במקור י' א') הנוקר הוחלף או שונה ולא ניתן לבצע ירי במצב בו התקבל לבדיקה"" (ראה נ/2).",בדיקות וממצאים: אקדח טופי וובלי מספר סידורי A71388 אינו תקין      (כך במקור י' א') הנוקר הוחלף או שונה ולא ניתן לבצע ירי במצב בו התקבל לבדיקה (ראה נ/2).,הגנה,,הגנה,1.0,הגנה|הגנה|הגנה|הגנה|הגנה
"ת""פ 7566-11-09","אין חולק באשר לחומרתן של עבירות בנשק, ובכלל זה, להחזקת אקדח שלא כדין.","אין חולק באשר לחומרתן של עבירות בנשק, ובכלל זה, להחזקת אקדח שלא כדין.",שופט,,שופט,1.0,שופט|שופט|שופט|שופט|שופט
"ת""פ 7566-11-09","זאת ועוד, בתי המשפט עמדו לא אחת על החומרה שיש לראות בהחזקת הנשק ולפסע שבין החזקת נשק שלא כדין לעשיית שימוש בו ו/או העברתו לגורמים עבריינים.","זאת ועוד, בתי המשפט עמדו לא אחת על החומרה שיש לראות בהחזקת הנשק ולפסע שבין החזקת נשק שלא כדין לעשיית שימוש בו ו/או העברתו לגורמים עבריינים.",שופט,,שופט,1.0,שופט|שופט|שופט|שופט|שופט
"ת""פ 17917-08-10","באישום הראשון – בחודש יולי 2010 קיבל הנאשם מאחר אקדח עט ושלושה כדורים בקוטר 6.35 מ""מ התואמים לאקדח החביאו במחסן ביתו ובין התאריכים 23.7.10 עד 24.7.10 הוא הובילו ממקום מחבואו ונסע לעתלית עם בני משפחתו, חזר לביתו ושב והחביאו במחסן.","באישום הראשון – בחודש יולי 2010 קיבל הנאשם מאחר אקדח עט ושלושה כדורים בקוטר 6.35 מ""מ התואמים לאקדח החביאו במחסן ביתו ובין התאריכים 23.7.10 עד 24.7.10 הוא הובילו ממקום מחבואו ונסע לעתלית עם בני משפחתו, חזר לביתו ושב והחביאו במחסן.",שופט,,שופט,1.0,שופט|שופט|שופט|שופט|שופט
"ת""פ 17917-08-10","באישום השני – בחודש יולי 2010 קיבל הנאשם מאותו אחר 15.05 גרם סם מסוכן נסוג קנבוס, תמורתו שילם 150 ₪. בחיפוש בבית הנאשם נתפס הסם. גם במועד אחר, שקדם למועד זה סופק לנאשם סם מסוג קנבוס לשימוש עצמי.","באישום השני – בחודש יולי 2010 קיבל הנאשם מאותו אחר 15.05 גרם סם מסוכן נסוג קנבוס, תמורתו שילם 150 ₪.",שופט,,שופט,1.0,שופט|שופט|שופט|שופט|שופט
"ת""פ 17917-08-10","באישום השני – בחודש יולי 2010 קיבל הנאשם מאותו אחר 15.05 גרם סם מסוכן נסוג קנבוס, תמורתו שילם 150 ₪. בחיפוש בבית הנאשם נתפס הסם. גם במועד אחר, שקדם למועד זה סופק לנאשם סם מסוג קנבוס לשימוש עצמי.",בחיפוש בבית הנאשם נתפס הסם.,שופט,,שופט,1.0,שופט|שופט|שופט|שופט|שופט
"ת""פ 17917-08-10","באישום השני – בחודש יולי 2010 קיבל הנאשם מאותו אחר 15.05 גרם סם מסוכן נסוג קנבוס, תמורתו שילם 150 ₪. בחיפוש בבית הנאשם נתפס הסם. גם במועד אחר, שקדם למועד זה סופק לנאשם סם מסוג קנבוס לשימוש עצמי.","גם במועד אחר, שקדם למועד זה סופק לנאשם סם מסוג קנבוס לשימוש עצמי.",שופט,,שופט,1.0,שופט|שופט|שופט|שופט|שופט
"ת""פ 17917-08-10",הנאשם הודה בעובדות כתב האישום (בשני האישומים) ובעבירות שיוחסו לו שם.,הנאשם הודה בעובדות כתב האישום (בשני האישומים) ובעבירות שיוחסו לו שם.,שופט,,שופט,1.0,שופט|שופט|שופט|שופט|שופט
"ת""פ 17917-08-10","מטעם הנאשם העידו הן גרושתו והן רעייתו הנוכחית, כי הנאשם הוא אב למופת, הקשור מאד לילדיו וכי הוא מתחרט על מעשיו ואינו יודע כיצד הגיע לכדי ביצוע העבירות.","מטעם הנאשם העידו הן גרושתו והן רעייתו הנוכחית, כי הנאשם הוא אב למופת, הקשור מאד לילדיו וכי הוא מתחרט על מעשיו ואינו יודע כיצד הגיע לכדי ביצוע העבירות.",הגנה,,הגנה,1.0,הגנה|הגנה|הגנה|הגנה|הגנה
"ת""פ 17917-08-10","מטעם הנאשם העידו הן גרושתו והן רעייתו הנוכחית, כי הנאשם הוא אב למופת, הקשור מאד לילדיו וכי הוא מתחרט על מעשיו ואינו יודע כיצד הגיע לכדי ביצוע העבירות.",רעייתו העידה כי הנאשם אף פנה לקבלת עזרה במוסד גמילה.,הגנה,,הגנה,1.0,הגנה|הגנה|הגנה|הגנה|הגנה
"ת""פ 17917-08-10","ב""כ המאשימה ביקש להחמיר עם הנאשם בשים לב לחומרת העבירות – הן העבירות בנשק והן בסם המסוכן – עבירות שיש בהן משום סכנה לציבור.","ב""כ המאשימה ביקש להחמיר עם הנאשם בשים לב לחומרת העבירות – הן העבירות בנשק והן בסם המסוכן – עבירות שיש בהן משום סכנה לציבור.",תביעה,,תביעה,1.0,תביעה|תביעה|תביעה|תביעה|תביעה
"ת""פ 17917-08-10","ב""כ המאשימה ביקש להחמיר עם הנאשם בשים לב לחומרת העבירות – הן העבירות בנשק והן בסם המסוכן – עבירות שיש בהן משום סכנה לציבור.",כן טען לצורך בהרתעה בעבירות מסוג זה.,תביעה,,תביעה,1.0,תביעה|תביעה|תביעה|תביעה|תביעה
"ת""פ 17917-08-10","הסניגור ביקש להתחשב במצבו של הנאשם, שאלה העבירות הראשונות שמיוחסות לו.","הסניגור ביקש להתחשב במצבו של הנאשם, שאלה העבירות הראשונות שמיוחסות לו.",הגנה,,הגנה,1.0,הגנה|הגנה|הגנה|הגנה|הגנה
"ת""פ 17917-08-10","הסניגור ביקש להתחשב במצבו של הנאשם, שאלה העבירות הראשונות שמיוחסות לו.","לטענתו, הנאשם אדם נורמטיבי שהודה בהזדמנות הראשונה הן במשטרה והן בבית המשפט ומסר לחוקריו את כל המידע שנדרש על ידם.",הגנה,,הגנה,1.0,הגנה|הגנה|הגנה|הגנה|הגנה
"ת""פ 17917-08-10","הסניגור ביקש להתחשב במצבו של הנאשם, שאלה העבירות הראשונות שמיוחסות לו.","כן טען כי החזיק באקדח כאמצעי הגנה עצמית, כאשר יצא עם משפחתו לשהיית לילה בקמפינג בשפת הים וכי הנאשם מתחרט על מעשיו.",הגנה,,הגנה,1.0,הגנה|הגנה|הגנה|הגנה|הגנה
"ת""פ 17917-08-10","הסניגור ביקש להתחשב במצבו של הנאשם, שאלה העבירות הראשונות שמיוחסות לו.",באשר לסם טען כי מדובר באחזקת סם לשימוש עצמי בלבד.,הגנה,,הגנה,1.0,הגנה|הגנה|הגנה|הגנה|הגנה
"ת""פ 17917-08-10","הסניגור טען כי הנאשם עלה לארץ בגיל 17 כנוצרי וכי שירת בצה""ל ובהמשך בשירות בטחון כללי, כי בחייו התמודד עם קשיים רבים וזוהי מעידתו הראשונה והחד פעמית.","הסניגור טען כי הנאשם עלה לארץ בגיל 17 כנוצרי וכי שירת בצה""ל ובהמשך בשירות בטחון כללי, כי בחייו התמודד עם קשיים רבים וזוהי מעידתו הראשונה והחד פעמית.",הגנה,,הגנה,1.0,הגנה|הגנה|הגנה|הגנה|הגנה
"ת""פ 17917-08-10",הסניגור ביקש לשלוח את הנאשם לממונה על עבודות השירות ובהמשך להשית עליו עונש שלא יכלול מאסר בפועל.,הסניגור ביקש לשלוח את הנאשם לממונה על עבודות השירות ובהמשך להשית עליו עונש שלא יכלול מאסר בפועל.,הגנה,,הגנה,1.0,הגנה|הגנה|הגנה|הגנה|הגנה
"ת""פ 17917-08-10","הנאשם עצמו הביע אף הוא חרטה על מעשיו וטען כי מדובר במעידה חד פעמית, שהוא אינו יודע כיצד הגיע אליה וכי הוא חי בבושה וחרפה כלפי בני משפחה והחברה.","הנאשם עצמו הביע אף הוא חרטה על מעשיו וטען כי מדובר במעידה חד פעמית, שהוא אינו יודע כיצד הגיע אליה וכי הוא חי בבושה וחרפה כלפי בני משפחה והחברה.",הגנה,,הגנה,1.0,הגנה|הגנה|הגנה|הגנה|הגנה
"ת""פ 17917-08-10","הנאשם עצמו הביע אף הוא חרטה על מעשיו וטען כי מדובר במעידה חד פעמית, שהוא אינו יודע כיצד הגיע אליה וכי הוא חי בבושה וחרפה כלפי בני משפחה והחברה.","לטענתו, היום הוא מבין את הדברים אחרת והוא התעורר ממשהו שלא חלם בחלומותיו הגרועים ביותר שיגיע אליו.",הגנה,,הגנה,1.0,הגנה|הגנה|הגנה|הגנה|הגנה
"ת""פ 17917-08-10","הנאשם עצמו הביע אף הוא חרטה על מעשיו וטען כי מדובר במעידה חד פעמית, שהוא אינו יודע כיצד הגיע אליה וכי הוא חי בבושה וחרפה כלפי בני משפחה והחברה.",הנאשם ביקש רחמי בית המשפט.,הגנה,,הגנה,1.0,הגנה|הגנה|הגנה|הגנה|הגנה
"ת""פ 17917-08-10",שני הצדדים הגישו פסיקה בתמיכה לטענותיהם בדבר רמת הענישה בעבירות דומות.,שני הצדדים הגישו פסיקה בתמיכה לטענותיהם בדבר רמת הענישה בעבירות דומות.,שופט,,שופט,1.0,שופט|שופט|שופט|שופט|שופט
"ת""פ 17917-08-10","לאחר ששמעתי את טענות הצדדים, החלטתי להפנות את הנאשם לממונה על עבודות השירות (כאשר הבהרתי בהחלטתי כי אין בכך כדי להביע עמדה באשר לעונש שיש להשית על הנאשם וכי אשקול עמדתי לאחר חוות הדעת ושמיעת טיעון משלים מטעם הצדדים).","לאחר ששמעתי את טענות הצדדים, החלטתי להפנות את הנאשם לממונה על עבודות השירות (כאשר הבהרתי בהחלטתי כי אין בכך כדי להביע עמדה באשר לעונש שיש להשית על הנאשם וכי אשקול עמדתי לאחר חוות הדעת ושמיעת טיעון משלים מטעם הצדדים).",שופט,,שופט,1.0,שופט|שופט|שופט|שופט|שופט
"ת""פ 17917-08-10",הונחה בפני חוות דעת הממונה על עבודות השירות שקבע כי הנאשם יוכל לרצות עונשו בעבודות שירות (כאשר מקום העבודה שהוצע הינו בית הקשיש בנהריה).,הונחה בפני חוות דעת הממונה על עבודות השירות שקבע כי הנאשם יוכל לרצות עונשו בעבודות שירות (כאשר מקום העבודה שהוצע הינו בית הקשיש בנהריה).,שופט,,שופט,1.0,שופט|שופט|שופט|שופט|שופט
"ת""פ 17917-08-10",הונחה בפני חוות דעת הממונה על עבודות השירות שקבע כי הנאשם יוכל לרצות עונשו בעבודות שירות (כאשר מקום העבודה שהוצע הינו בית הקשיש בנהריה).,צויין בחוות דעת הממונה כי הנאשם הודה בשימוש בסמים בעברו אך טען כי השימוש האחרון היה לפני 4 חודשים.,שופט,,שירות המבחן,1.0,שירות המבחן|שירות המבחן|שירות המבחן|שירות המבחן|שירות המבחן
"ת""פ 17917-08-10",הונחה בפני חוות דעת הממונה על עבודות השירות שקבע כי הנאשם יוכל לרצות עונשו בעבודות שירות (כאשר מקום העבודה שהוצע הינו בית הקשיש בנהריה).,בדיקת שתן שנערכה לנאשם הצביעה על היותו נקי.,שופט,,שירות המבחן,1.0,שירות המבחן|שירות המבחן|שירות המבחן|שירות המבחן|שירות המבחן
"ת""פ 17917-08-10","אכן ההלכה היא כי ""החזקה של כלי נשק על ידי מי שאינו מורשה בכך יש בה פוטנציאל להוביל להסלמה חמורה ולתוצאות קשות של כל אירוע בו יהיה מעורב אותו נושא נשק, וזאת אף מקום שהנזק מוחזק למטרות ""הגנה עצמית בלבד""(רע""פ 5921/08 רביע רג'בי נ. מדינת ישראל – פסק דין מיום 6.5.09)  וכי ""חובה להשית בעבירות אלה עונש חמור, המשקף חומרתן ואשר יש בו כדי להתריע עבריינים בכוח מלבצע עבירות דומות"" (רע""פ 2718/04 אבו דחאל נ. מדינת ישראל – פסק דין מיום 29.3.04).","אכן ההלכה היא כי ""החזקה של כלי נשק על ידי מי שאינו מורשה בכך יש בה פוטנציאל להוביל להסלמה חמורה ולתוצאות קשות של כל אירוע בו יהיה מעורב אותו נושא נשק, וזאת אף מקום שהנזק מוחזק למטרות ""הגנה עצמית בלבד""(רע""פ 5921/08 רביע רג'בי נ. מדינת ישראל – פסק דין מיום 6.5.09)  וכי ""חובה להשית בעבירות אלה עונש חמור, המשקף חומרתן ואשר יש בו כדי להתריע עבריינים בכוח מלבצע עבירות דומות"" (רע""פ 2718/04 אבו דחאל נ. מדינת ישראל – פסק דין מיום 29.3.04).",שופט,,שופט,1.0,שופט|שופט|שופט|שופט|שופט
"ת""פ 17917-08-10","ואולם אין באמור כדי לפגוע בהלכה לפיה הענישה היא אינדיבידואלית, ועל העונש לשקף איזון בין האינטרס הציבורי לבין האינטרס האישי/שיקומי של הנאשם העומד בפני ביהמ""ש בגוזרו את הדין.","ואולם אין באמור כדי לפגוע בהלכה לפיה הענישה היא אינדיבידואלית, ועל העונש לשקף איזון בין האינטרס הציבורי לבין האינטרס האישי/שיקומי של הנאשם העומד בפני ביהמ""ש בגוזרו את הדין.",שופט,,שופט,1.0,שופט|שופט|שופט|שופט|שופט
